subj_id,subj_name,subj_gender ,subj_age,subj_handedness,subj_runNum,tar_l_x,tar_l_y,loc_code,tar_ori,tar_code,tar_pre ,cor_response,pre_code,subj_response,RT,correct,trial_num,type,bloc_num,dur, real_tar
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,-7,13,yes,x,5,None,None,0,1,prac,0,1.980097499996191,-52.0
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,-5,12,yes,x,5,None,None,0,2,prac,0,1.9800867000012659,-50.0
3,njx,f,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,5,2,no,m,6,m,1.056186499990872,1,3,prac,0,1.056564900005469,-50.0
3,njx,f,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,5,2,no,m,6,m,1.0693836999998894,1,4,prac,0,1.069562099990435,-50.0
3,njx,f,22,r,1,(172.20000000000002, 0.0),21,25,4,no,m,6,m,1.027965100001893,1,5,prac,0,1.0280978999944637,-50.0
3,njx,f,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,1.0251040000002831,1,6,prac,0,1.0252226000011433,-38.0
3,njx,f,22,r,1,(172.20000000000002, 0.0),21,5,2,yes,x,5,m,1.0851365999988047,0,7,prac,0,1.0857648999954108,-40.0
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,-7,13,no,m,6,m,0.9582803999946918,1,8,prac,0,0.9584114999888698,-40.0
3,njx,f,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-3,11,yes,x,5,m,1.077567899992573,0,9,prac,0,1.0780056999938097,-48.0
3,njx,f,22,r,1,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.987486700003501,1,10,prac,0,0.9879512999905273,-52.0
3,njx,f,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,yes,x,5,x,0.8302628999954322,1,11,prac,0,0.8305428000021493,-70.0
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,-25,14,no,m,6,m,1.2243705000000773,1,12,prac,0,1.224608199991053,-70.0
3,njx,f,22,r,1,(121.76378772032346, -121.76378772032352),28,-3,11,yes,x,5,m,1.068197800006601,0,13,prac,0,1.0686968000081833,-48.0
3,njx,f,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,7,3,yes,x,5,x,1.0988390000129584,1,14,prac,0,1.0991568000026746,-38.0
3,njx,f,22,r,1,(-121.76378772032348, 121.76378772032349),24,3,1,yes,x,5,x,1.6524508000002243,1,15,prac,0,1.6526862000027904,-42.0
3,njx,f,22,r,1,(-121.76378772032352, -121.76378772032348),26,25,4,no,m,6,m,1.6071476999932202,1,16,prac,0,1.6072925000044052,-42.0
3,njx,f,22,r,1,(-121.76378772032352, -121.76378772032348),26,-5,12,yes,x,5,x,1.5983548000076553,1,17,prac,0,1.5985228000063216,-50.0
3,njx,f,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-5,12,no,m,6,m,1.401178499989328,1,18,prac,0,1.4014853000117,-50.0
3,njx,f,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-25,14,no,m,6,x,1.5276536000019405,0,19,prac,0,1.5279762999998638,-50.0
3,njx,f,22,r,1,(-121.76378772032348, 121.76378772032349),24,25,4,no,m,6,m,1.5690323000017088,1,20,prac,0,1.5692845000012312,-50.0
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,25,4,yes,x,5,x,0.7330884999973932,1,1,test1,1,0.7333800999913365,-20.0
3,njx,f,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-5,12,yes,x,5,x,0.9907929000037257,1,2,test1,1,0.9908976000006078,-50.0
3,njx,f,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-3,11,yes,x,5,m,0.8916464999929303,0,3,test1,1,0.8917479999945499,-48.0
3,njx,f,22,r,1,(121.76378772032346, -121.76378772032352),28,-25,14,yes,x,5,x,0.8154500999953598,1,4,test1,1,0.8158409000025131,-70.0
3,njx,f,22,r,1,(121.76378772032349, 121.76378772032349),22,7,3,yes,x,5,x,1.1262665999965975,1,5,test1,1,1.1263653999922099,-38.0
3,njx,f,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-3,11,yes,x,5,m,1.4900994000054197,0,6,test1,1,1.4903056000039214,-48.0
3,njx,f,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,5,2,yes,x,5,x,1.2236308999999892,1,7,test1,1,1.2238559999968857,-40.0
3,njx,f,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,5,2,yes,x,5,x,1.324377299999469,1,8,test1,1,1.324855099999695,-40.0
