subj_id,subj_name,subj_gender ,subj_age,subj_handedness,subj_runNum,tar_l_x,tar_l_y,loc_code,tar_ori,tar_code,tar_pre ,cor_response,pre_code,subj_response,RT,correct,trial_num,type,bloc_num,dur, real_tar
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-7,13,no,m,6,m,1.3378276000003098,1,1,prac,0,1.3380279999983031,0.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,25,4,yes,x,5,x,0.7437475000042468,1,2,prac,0,0.7439922999983537,-20.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-5,12,yes,x,5,m,0.9315629999982775,0,3,prac,0,0.9316765000039595,-50.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-25,14,yes,x,5,x,0.8145375999956741,1,4,prac,0,0.814654599998903,-70.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,7,3,yes,x,5,x,1.059639099999913,1,5,prac,0,1.0597529000006034,-38.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-3,11,yes,x,5,m,0.9052983000001404,0,6,prac,0,0.9055969999972149,-48.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,-7,13,yes,x,5,x,1.0731023000043933,1,7,prac,0,1.0731997999973828,-52.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-7,13,yes,x,5,x,0.9698167000024114,1,8,prac,0,0.9699498999980278,-52.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,5,2,yes,x,5,m,0.9408178000012413,0,9,prac,0,0.9415204000033555,-40.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,0.77197729999898,1,10,prac,0,0.7721067000020412,-38.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-3,11,yes,x,5,m,0.8784856999991462,0,11,prac,0,0.8786344000036479,-48.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,5,2,yes,x,5,x,0.6764105999973253,1,12,prac,0,0.6766194000010728,-40.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.8780622000049334,1,13,prac,0,0.8786865000001853,-52.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,7,3,yes,x,5,x,0.853309400001308,1,14,prac,0,0.853440099999716,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,3,1,no,m,6,m,1.3161766000048374,1,15,prac,0,1.3164324999961536,-38.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-25,14,yes,x,5,x,0.6599019999994198,1,16,prac,0,0.6603479000041261,-70.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,25,4,yes,x,5,x,0.6602042000013171,1,17,prac,0,0.6603022999988752,-20.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-3,11,yes,x,5,m,1.1587167999969097,0,18,prac,0,1.1589644999985467,-48.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,7,3,yes,x,5,x,1.0675479999990785,1,19,prac,0,1.0676516000021365,-38.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,5,2,no,m,6,m,1.1303488999983529,1,20,prac,0,1.1306312000015168,-38.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,7,3,no,m,6,m,1.902059600004577,1,1,test1,1,1.902281700000458,-38.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-5,12,no,m,6,m,1.8867381000018213,1,2,test1,1,1.8868981999985408,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-3,11,yes,x,5,m,1.9487989000044763,0,3,test1,1,1.9490375999957905,-48.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,5,2,no,m,6,m,1.7508804999961285,1,4,test1,1,1.7509802999993553,-48.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,5,2,yes,x,5,x,1.1171296999964397,1,5,test1,1,1.1173750999951153,-40.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-3,11,no,m,6,m,1.6217191999967326,1,6,test1,1,1.621880400001828,-40.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,7,3,no,m,6,m,1.5997309000013047,1,7,test1,1,1.5998975000038627,-40.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-5,12,yes,x,5,x,1.667150599998422,1,8,test1,1,1.6672634999995353,-50.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,5,2,no,m,6,None,None,0,9,test1,1,1.9801022999963607,-50.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,5,2,no,m,6,m,1.2202757000050042,1,10,test1,1,1.2204908999992767,-50.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-5,12,yes,x,5,x,1.654005899996264,1,11,test1,1,1.6542203000062727,-50.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-25,14,no,m,6,m,1.6007959999988088,1,12,test1,1,1.6009013000002597,-50.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-5,12,no,m,6,m,1.5374370000063209,1,13,test1,1,1.5375595000004978,-50.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-3,11,no,m,6,m,1.5323061000017333,1,14,test1,1,1.5325193000026047,-50.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,25,4,yes,x,5,x,0.7294208000021172,1,15,test1,1,0.7299181000053068,-20.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,3,1,yes,x,5,m,1.57493439999962,0,16,test1,1,1.5750569000010728,-42.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,3,1,yes,x,5,m,1.3317421000028844,0,17,test1,1,1.3318451999948593,-42.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,7,3,no,m,6,m,1.579111400002148,1,18,test1,1,1.5792128000030061,-42.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,5,2,no,m,6,m,1.5509762000001501,1,19,test1,1,1.5512117000034777,-42.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-25,14,yes,x,5,x,0.682617600003141,1,20,test1,1,0.682739899995795,-70.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,7,3,no,m,6,m,1.38761049999448,1,21,test1,1,1.3879024000052596,-70.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,7,3,yes,x,5,x,0.7754588999960106,1,22,test1,1,0.7760695999968448,-38.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-7,13,no,m,6,m,0.9532319999998435,1,23,test1,1,0.9535065000018221,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,0.6188524000026518,1,24,test1,1,0.6190774999995483,-38.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-25,14,yes,x,5,x,0.5625897999998415,1,25,test1,1,0.5627547999974922,-70.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-7,13,yes,x,5,x,0.6975545000022976,1,26,test1,1,0.6977095000038389,-52.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,-25,14,no,m,6,m,0.8276379000017187,1,27,test1,1,0.8278492000026745,-52.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,7,3,yes,x,5,x,0.5528870999987703,1,28,test1,1,0.5530474999977741,-38.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,25,4,yes,x,5,x,0.44660989999829326,1,29,test1,1,0.4469000999961281,-20.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-7,13,yes,x,5,x,0.6156839999966905,1,30,test1,1,0.6161701999953948,-52.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,5,2,yes,x,5,x,1.2522973000013735,1,31,test1,1,1.252586300004623,-40.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-7,13,yes,x,5,x,0.5719535999960499,1,32,test1,1,0.5724412999988999,-52.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-5,12,yes,x,5,x,1.2397954999978538,1,33,test1,1,1.240037099996698,-50.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,5,2,yes,x,5,x,0.7784466999946744,1,34,test1,1,0.7788647999987006,-40.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-3,11,yes,x,5,m,1.2200962999995681,0,35,test1,1,1.2201974999989034,-48.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,3,1,yes,x,5,x,0.8939081999997143,1,36,test1,1,0.894040600003791,-42.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,yes,x,5,x,0.6759486000009929,1,37,test1,1,0.676124700003129,-70.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,-7,13,yes,x,5,x,0.7549871000010171,1,38,test1,1,0.7552127000017208,-52.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,25,4,yes,x,5,x,0.4687343999976292,1,39,test1,1,0.4692974999998114,-20.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.7075991000019712,1,40,test1,1,0.7085714999993797,-52.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-3,11,yes,x,5,x,1.1236353999993298,1,41,test1,1,1.1237525999968057,-48.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,7,3,yes,x,5,x,0.5684000000037486,1,42,test1,1,0.5685463000045274,-38.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,25,4,no,m,6,m,1.409814799997548,1,43,test1,1,1.4100576999990153,-38.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,25,4,no,m,6,m,1.1876313999964623,1,44,test1,1,1.1877291000055266,-38.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,3,1,no,m,6,m,1.5783748000030755,1,45,test1,1,1.5786217999993823,-38.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,-7,13,no,m,6,m,1.3114387999958126,1,46,test1,1,1.3116297999949893,-38.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,3,1,yes,x,5,m,1.4901637000002665,0,47,test1,1,1.490294700000959,-42.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,7,3,yes,x,5,x,1.0682300999978906,1,48,test1,1,1.0683489000002737,-38.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,7,3,yes,x,5,x,0.801082400001178,1,49,test1,1,0.8014439000035054,-38.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-3,11,no,m,6,m,1.09439150000253,1,50,test1,1,1.0946750000002794,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,25,4,no,m,6,m,1.4548589999976684,1,51,test1,1,1.4549853000062285,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,1.0803641000020434,1,52,test1,1,1.0807812999992166,-38.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.656089800002519,1,53,test1,1,0.6563286999953561,-52.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,-5,12,yes,x,5,x,0.6752020999992965,1,54,test1,1,0.675300300004892,-50.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,3,1,yes,x,5,m,1.163506699995196,0,55,test1,1,1.164197599995532,-42.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-25,14,no,m,6,m,1.380449200005387,1,56,test1,1,1.380875199996808,-42.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,no,m,6,x,1.2721160000000964,0,57,test1,1,1.2724688999951468,-42.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,3,1,yes,x,5,x,0.9336812999972608,1,58,test1,1,0.9338420999993104,-42.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,7,3,yes,x,5,x,0.8758616000050097,1,59,test1,1,0.8761664999983623,-38.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,3,1,no,m,6,m,1.189685000004829,1,60,test1,1,1.1897825000050943,-38.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,-5,12,yes,x,5,x,0.8679903000011109,1,61,test1,1,0.8682049999988521,-50.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,-3,11,yes,x,5,m,1.2650534999993397,0,62,test1,1,1.2651800999956322,-48.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,-3,11,no,m,6,m,1.4435831000009784,1,63,test1,1,1.444101100001717,-48.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,5,2,yes,x,5,x,0.7896522000010009,1,64,test1,1,0.7897853999966173,-40.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,25,4,yes,x,5,x,0.5121304999993299,1,65,test1,1,0.5127204000018537,-20.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,25,4,yes,x,5,x,0.41917860000103246,1,66,test1,1,0.4193118000039249,-20.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,5,2,yes,x,5,x,0.6045527000023867,1,67,test1,1,0.6046514000045136,-40.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-5,12,no,m,6,m,1.5180948999986867,1,68,test1,1,1.51839309999923,-40.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-3,11,yes,x,5,x,1.5010736999975052,1,69,test1,1,1.5012055999977747,-48.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,3,1,no,m,6,m,1.5026148000033572,1,70,test1,1,1.5032422000003862,-48.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-25,14,yes,x,5,x,0.48482720000174595,1,71,test1,1,0.4851448999979766,-70.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,5,2,yes,x,5,x,0.8002639999976964,1,72,test1,1,0.8004177999973763,-40.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,7,3,no,m,6,m,1.2448228999928688,1,73,test1,1,1.2449761999960174,-40.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,3,1,yes,x,5,m,1.4223652000000584,0,74,test1,1,1.4225235999983852,-42.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,5,2,no,m,6,m,1.6111158999992767,1,75,test1,1,1.6112198999981047,-42.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,7,3,yes,x,5,x,0.662713799996709,1,76,test1,1,0.6633156000025338,-38.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,3,1,yes,x,5,m,1.8362372999981744,0,77,test1,1,1.8364327999952366,-42.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,-25,14,yes,x,5,x,0.4875797999993665,1,78,test1,1,0.4877468999984558,-70.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,yes,x,5,x,0.4901945000019623,1,79,test1,1,0.49032679999800166,-70.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,-7,13,yes,x,5,x,0.7963133000012022,1,80,test1,1,0.797111700005189,-52.0
13,mstp,m,22,r,1,(121.76378772032346, -121.76378772032352),28,5,2,yes,x,5,x,0.6129569999975502,1,81,test1,1,0.6132117999950424,-40.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,-5,12,no,m,6,m,1.2572720999960438,1,82,test1,1,1.2577361000003293,-40.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,25,4,yes,x,5,x,0.4763486000010744,1,83,test1,1,0.47688360000029206,-20.0
13,mstp,m,22,r,1,(-121.76378772032352, -121.76378772032348),26,-3,11,yes,x,5,m,1.18500249999488,0,84,test1,1,1.1851438000012422,-48.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,3,1,yes,x,5,m,1.7300902999995742,0,85,test1,1,1.7306902999989688,-42.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-25,14,no,m,6,m,1.447231300000567,1,86,test1,1,1.4474958999999217,-42.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,3,1,no,m,6,m,1.5127498999936506,1,87,test1,1,1.5128782000028878,-42.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,7,3,yes,x,5,x,0.7264839000054053,1,88,test1,1,0.7267957000003662,-38.0
13,mstp,m,22,r,1,(1.0544208940658713e-14, 172.20000000000002),23,25,4,yes,x,5,x,0.7169288000004599,1,89,test1,1,0.7171706000008271,-20.0
13,mstp,m,22,r,1,(172.20000000000002, 0.0),21,-5,12,no,m,6,m,1.7128393000020878,1,90,test1,1,1.713087900003302,-20.0
13,mstp,m,22,r,1,(-172.20000000000002, 2.1088417881317425e-14),25,7,3,no,m,6,m,1.711501000005228,1,91,test1,1,1.7117310999965412,-20.0
13,mstp,m,22,r,1,(-3.163262682197613e-14, -172.20000000000002),27,-3,11,no,m,6,m,1.7047334000017145,1,92,test1,1,1.7051091000030283,-20.0
13,mstp,m,22,r,1,(121.76378772032349, 121.76378772032349),22,-7,13,yes,x,5,x,0.6037815000017872,1,93,test1,1,0.6039535999952932,-52.0
13,mstp,m,22,r,1,(-121.76378772032348, 121.76378772032349),24,-3,11,yes,x,5,x,1.2733948000022792,1,94,test1,1,1.2734934000036446,-48.0
