subj_id,subj_name,subj_gender ,subj_age,subj_handedness,subj_runNum,tar_l_x,tar_l_y,loc_code,tar_ori,tar_code,tar_pre ,cor_response,pre_code,subj_response,RT,correct,trial_num,type,bloc_num,dur, real_tar
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,7,3,no,m,6,m,0.844678399967961,1,1,test1,1,0.8448386000236496,0.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,25,4,yes,x,5,x,0.3815064000664279,1,2,test1,1,0.3816491999896243,-20.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.428263199981302,1,3,test1,1,0.4285367000848055,-52.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-7,13,yes,x,5,x,0.41957929998170584,1,4,test1,1,0.41975270002149045,-52.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,-5,12,yes,x,5,x,0.5878566999454051,1,5,test1,1,0.5880021998891607,-50.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,5,2,yes,x,5,x,0.565491900080815,1,6,test1,1,0.5655895000090823,-40.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,yes,x,5,x,0.3474229999119416,1,7,test1,1,0.34756150003522635,-70.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,7,3,yes,x,5,x,0.4656059999251738,1,8,test1,1,0.46645920001901686,-38.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-7,13,yes,x,5,x,0.34015659999568015,1,9,test1,1,0.3402532000327483,-52.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,25,4,yes,x,5,x,0.322624700027518,1,10,test1,1,0.3227682000724599,-20.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-3,11,no,m,6,m,0.7231806999770924,1,11,test1,1,0.7233353999909014,-20.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-3,11,yes,x,5,m,0.6562561000464484,0,12,test1,1,0.6564510999014601,-48.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-5,12,no,m,6,m,0.8385156999574974,1,13,test1,1,0.8386099999770522,-48.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,-25,14,no,m,6,m,0.7138575999997556,1,14,test1,1,0.714051500079222,-48.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-7,13,yes,x,5,x,0.49245109991170466,1,15,test1,1,0.4925990999909118,-52.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-25,14,yes,x,5,x,0.37032310001086444,1,16,test1,1,0.3704372000647709,-70.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,3,1,no,m,6,m,0.8472186999861151,1,17,test1,1,0.8473995999665931,-70.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,5,2,yes,x,5,x,0.789343599928543,1,18,test1,1,0.7895070998929441,-40.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,7,3,no,m,6,m,0.6860598999774083,1,19,test1,1,0.6866530999541283,-40.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-3,11,yes,x,5,m,0.6422266999725252,0,20,test1,1,0.6423767999513075,-48.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,-3,11,no,m,6,m,0.845191300031729,1,21,test1,1,0.8456144999945536,-48.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-7,13,no,m,6,m,0.8081970999483019,1,22,test1,1,0.8082841000286862,-48.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-3,11,yes,x,5,x,1.0860422999830917,1,23,test1,1,1.086200900026597,-48.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,3,1,yes,x,5,x,1.256728999898769,1,24,test1,1,1.2569072999758646,-42.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-3,11,yes,x,5,m,1.1341769999125972,0,25,test1,1,1.1343201000709087,-48.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,3,1,no,m,6,m,0.8053568999748677,1,26,test1,1,0.8054560000309721,-48.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-3,11,yes,x,5,x,0.8343717999523506,1,27,test1,1,0.834576900000684,-48.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-7,13,yes,x,5,x,0.5095527999801561,1,28,test1,1,0.5098603999940678,-52.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,7,3,yes,x,5,x,0.45397010003216565,1,29,test1,1,0.4542816000757739,-38.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-5,12,no,m,6,m,0.6717040000949055,1,30,test1,1,0.6718390999594703,-38.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,25,4,yes,x,5,x,0.42360249999910593,1,31,test1,1,0.42373360006604344,-20.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-3,11,no,m,6,m,0.6620152000105008,1,32,test1,1,0.6621077999006957,-20.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-7,13,no,m,6,m,0.6883204999612644,1,33,test1,1,0.6885226999875158,-20.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,3,1,yes,x,5,x,0.6585387999657542,1,34,test1,1,0.6588640999980271,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,3,1,no,m,6,m,0.620809999993071,1,35,test1,1,0.6209532000357285,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,5,2,yes,x,5,x,0.5633570000063628,1,36,test1,1,0.563508199993521,-40.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-5,12,yes,x,5,x,0.5169932000571862,1,37,test1,1,0.517900500097312,-50.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,3,1,yes,x,5,m,0.8457670999923721,0,38,test1,1,0.8459958999883384,-42.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-25,14,no,m,6,m,0.908413999946788,1,39,test1,1,0.9086073000216857,-42.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,25,4,yes,x,5,x,0.42171799996867776,1,40,test1,1,0.42188019992318004,-20.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-5,12,yes,x,5,x,0.7405301999533549,1,41,test1,1,0.7406194999348372,-50.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,5,2,yes,x,5,x,0.4778850000584498,1,42,test1,1,0.47809810005128384,-40.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,3,1,yes,x,5,m,0.9389350999845192,0,43,test1,1,0.9391632999759167,-42.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,7,3,yes,x,5,m,0.7817277000285685,0,44,test1,1,0.782063000020571,-38.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,-7,13,no,m,6,m,1.2529115000506863,1,45,test1,1,1.2530389999737963,-38.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-5,12,no,m,6,m,1.1195051000686362,1,46,test1,1,1.1197546999901533,-38.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-25,14,no,m,6,m,0.9654279999667779,1,47,test1,1,0.9655487999552861,-38.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,7,3,yes,x,5,x,0.4415628999704495,1,48,test1,1,0.44203639996703714,-38.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,-5,12,yes,x,5,x,0.5574108000146225,1,49,test1,1,0.5575512000359595,-50.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,5,2,yes,x,5,x,0.48870859993621707,1,50,test1,1,0.4889631000114605,-40.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-3,11,no,m,6,m,0.8322597000515088,1,51,test1,1,0.8323592999950051,-40.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,7,3,no,m,6,m,1.0793903999729082,1,52,test1,1,1.0796029000775889,-40.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-5,12,yes,x,5,x,0.511827600072138,1,53,test1,1,0.5119995001005009,-50.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-5,12,yes,x,5,x,0.4597305000061169,1,54,test1,1,0.4598260000348091,-50.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-7,13,yes,x,5,x,0.4081492000259459,1,55,test1,1,0.40828870004042983,-52.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-25,14,yes,x,5,x,0.385454099974595,1,56,test1,1,0.3857220000354573,-70.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,0.33926179993432015,1,57,test1,1,0.3393695999402553,-38.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,3,1,yes,x,5,x,0.9802496000193059,1,58,test1,1,0.9804838999407366,-42.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,5,2,no,m,6,m,0.891993899946101,1,59,test1,1,0.8920944000128657,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-7,13,yes,x,5,x,0.41529389994684607,1,60,test1,1,0.41552290006075054,-52.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-7,13,yes,x,5,x,0.5402876000152901,1,61,test1,1,0.5403881999664009,-52.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,5,2,yes,x,5,x,0.49249390000477433,1,62,test1,1,0.49310149997472763,-40.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-5,12,yes,x,5,x,0.45867530000396073,1,63,test1,1,0.4588295000139624,-50.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,3,1,yes,x,5,x,0.6745138999540359,1,64,test1,1,0.6747284000739455,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-25,14,no,m,6,m,1.6441327000502497,1,65,test1,1,1.6442709000548348,-42.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,3,1,yes,x,5,m,0.7033581000287086,0,66,test1,1,0.7035376999992877,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-3,11,no,m,6,m,0.7130345000186935,1,67,test1,1,0.7132073000539094,-42.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,5,2,yes,x,5,x,0.4859473999822512,1,68,test1,1,0.4861717999447137,-40.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-7,13,yes,x,5,x,0.44669260003138334,1,69,test1,1,0.44682190008461475,-52.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,25,4,yes,x,5,x,0.38628410000819713,1,70,test1,1,0.3864923999644816,-20.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,3,1,yes,x,5,x,0.7779364000307396,1,71,test1,1,0.778160099987872,-42.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,7,3,yes,x,5,x,0.4084476000862196,1,72,test1,1,0.4090305999852717,-38.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-25,14,no,m,6,m,0.8567814999260008,1,73,test1,1,0.8569898999994621,-38.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,5,2,no,m,6,m,0.6884643000084907,1,74,test1,1,0.6886268999660388,-38.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,-7,13,no,m,6,m,0.5956232999451458,1,75,test1,1,0.5962073999689892,-38.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,-7,13,yes,x,5,x,0.4647582999896258,1,76,test1,1,0.4650406000437215,-52.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,25,4,no,m,6,m,0.7224817000096664,1,77,test1,1,0.7226647000061348,-52.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,-25,14,yes,x,5,x,0.45895810006186366,1,78,test1,1,0.4592927999328822,-70.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,5,2,no,m,6,m,0.5527947000227869,1,79,test1,1,0.5529079999541864,-70.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,5,2,no,m,6,m,0.8037423000205308,1,80,test1,1,0.8038530999328941,-70.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-25,14,no,m,6,m,0.8495588999940082,1,81,test1,1,0.8498600999591872,-70.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-5,12,yes,x,5,x,0.5057473999913782,1,82,test1,1,0.5059733000816777,-50.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,25,4,yes,x,5,x,0.4029966000234708,1,83,test1,1,0.4035738999955356,-20.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,25,4,yes,x,5,x,0.41328850004356354,1,84,test1,1,0.4134527000132948,-20.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,7,3,yes,x,5,x,0.35820100002456456,1,85,test1,1,0.358348699985072,-38.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-25,14,yes,x,5,x,0.3862686000065878,1,86,test1,1,0.3863689999561757,-70.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-7,13,yes,x,5,x,0.37899120000656694,1,87,test1,1,0.37922980007715523,-52.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,25,4,yes,x,5,x,0.3584374999627471,1,88,test1,1,0.3586396999889985,-20.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,3,1,no,m,6,m,0.6034638999262825,1,89,test1,1,0.6044519999995828,-20.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,3,1,yes,x,5,x,1.0050126999849454,1,90,test1,1,1.005208900081925,-42.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,-5,12,yes,x,5,x,0.5191813999554142,1,91,test1,1,0.5194636000087485,-50.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,7,3,yes,x,5,x,0.4275240000570193,1,92,test1,1,0.4277031000237912,-38.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-5,12,yes,x,5,x,0.6028745999792591,1,93,test1,1,0.6031842000083998,-50.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,7,3,yes,x,5,x,0.45930590003263205,1,94,test1,1,0.4596003999467939,-38.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,-3,11,yes,x,5,m,0.7672456000000238,0,95,test1,1,0.7673947000876069,-48.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,25,4,yes,x,5,x,0.41555649996735156,1,96,test1,1,0.41564979997929186,-20.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,7,3,yes,x,5,x,0.6013076000381261,1,1,test2,1,0.6016693999990821,-38.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,3,1,no,m,6,m,0.6394912999821827,1,2,test2,1,0.6397909999359399,-38.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-25,14,yes,x,5,x,0.4047629999695346,1,3,test2,1,0.4049828000133857,-70.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,3,1,yes,x,5,m,0.7423495999537408,0,4,test2,1,0.7424531999276951,-42.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-5,12,no,m,6,m,0.8037689999910071,1,5,test2,1,0.8039647999685258,-42.0
24,cjx,m,19,r,2,(-121.76378772032352, -121.76378772032348),26,-3,11,yes,x,5,x,0.6522514999378473,1,6,test2,1,0.6525815000059083,-48.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,7,3,yes,x,5,x,0.47511349990963936,1,7,test2,1,0.4753583000274375,-38.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,25,4,no,m,6,m,0.6065387999406084,1,8,test2,1,0.6066569000249729,-38.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-5,12,no,m,6,m,0.6973670999286696,1,9,test2,1,0.6974685000022873,-38.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,-7,13,yes,x,5,x,0.7671782000688836,1,10,test2,1,0.7678879000013694,-52.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,3,1,yes,x,5,x,0.9875541999936104,1,11,test2,1,0.9877950999652967,-42.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,5,2,no,m,6,m,1.0084353999700397,1,12,test2,1,1.00880439998582,-42.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,25,4,yes,x,5,x,0.5416064999299124,1,13,test2,1,0.5418362999334931,-20.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,25,4,yes,x,5,x,0.3777735000476241,1,14,test2,1,0.37787419999949634,-20.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,5,2,yes,x,5,x,0.5213363000657409,1,15,test2,1,0.5215347000630572,-40.0
24,cjx,m,19,r,2,(121.76378772032349, 121.76378772032349),22,-7,13,no,m,6,m,0.6666913999943063,1,16,test2,1,0.666858300101012,-40.0
24,cjx,m,19,r,2,(-3.163262682197613e-14, -172.20000000000002),27,-7,13,no,m,6,m,0.7928297000471503,1,17,test2,1,0.7930690998909995,-40.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-7,13,no,m,6,m,0.6112716000061482,1,18,test2,1,0.611473000026308,-40.0
24,cjx,m,19,r,2,(121.76378772032346, -121.76378772032352),28,7,3,yes,x,5,x,0.42397510004229844,1,19,test2,1,0.42409670003689826,-38.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,3,1,yes,x,5,x,0.7998534999787807,1,20,test2,1,0.799955099937506,-42.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-7,13,yes,x,5,x,0.45357880007941276,1,21,test2,1,0.45374899997841567,-52.0
24,cjx,m,19,r,2,(1.0544208940658713e-14, 172.20000000000002),23,-3,11,yes,x,5,x,0.5960029999259859,1,22,test2,1,0.596110500046052,-48.0
24,cjx,m,19,r,2,(-121.76378772032348, 121.76378772032349),24,-25,14,yes,x,5,x,0.4488072000676766,1,23,test2,1,0.4489097000332549,-70.0
24,cjx,m,19,r,2,(-172.20000000000002, 2.1088417881317425e-14),25,7,3,yes,x,5,x,0.43535960000008345,1,24,test2,1,0.4357213000766933,-38.0
24,cjx,m,19,r,2,(172.20000000000002, 0.0),21,5,2,no,m,6,m,0.6679058000445366,1,25,test2,1,0.6680084000108764,-38.0
